cluster_pred,review_id,text_en_only_rm_stopping,category,catid
192,84439,excellent quality item good condition kids love,Product-Quality,1
192,86660,excellent quality super bet items beauty fabric seller kind approachable speed reply buy soon,Product-Quality,1
193,183698,multi buy great owl baby gia deep discounts enjoyed nua,Service-Seller,2
193,14710,fooled buy product offline fraud address address drug sales,Service-Seller,2
193,112944,second buy daughter lay mother grab pillow buy,Service-Seller,2
193,8290,disappointed pastu sheets fit use futile buy,Service-Seller,2
193,1033,happy buy shop like personal selling,Service-Seller,2
193,1853,specifically chose buy says non woven got plastic bought sellers sells plastics cheaper price deceiving,Service-Seller,2
193,170187,buy set set good letter stick,Service-Seller,2
193,12421,buy report buy pay account,Service-Seller,2
193,207936,sad buy food incredible dauphin dauphin clean,Service-Seller,2
193,3151,selling expensive market,Service-Seller,2
193,208996,buy stock lor support mydin buy,Service-Seller,2
193,74934,buy repeated aroma course,Service-Seller,2
193,180838,dah try best fabric happy boy shape flowy fabric owner happy boy invited talk definitely buy colors restocked,Service-Seller,2
193,79489,hoeeee flazz victims sale hoeeee hoee,Service-Seller,2
193,191659,scent young adult clear suggested buy,Service-Seller,2
194,209496,naman maganda personal,Product-Spec,7
194,59506,lang nmn medyo,Product-Spec,7
194,6906,sana asp sakop,Product-Spec,7
194,5785,sayang star case ung gave huhuhuhuhuhu naman ung wanting item,Product-Spec,7
194,72780,kso ung little lng spiralring cooking silicon nkalgay pcs lng ako lng small ndin wlang dumating,Product-Spec,7
194,303,nakakadis appointed lamang natunog suddenly nawala tumunog umiilaw lng,Product-Spec,7
194,167392,oks yung fabric wear comfy,Product-Spec,7
194,90601,beautiful dress ung mejo lng price,Product-Spec,7
194,95848,properly sya poor lng yung sound thanks seller,Product-Spec,7
194,39358,natry eldest naman yung pack items,Product-Spec,7
194,95089,hndi sya pcs come sakin pcs lng,Product-Spec,7
194,53933,pero ung melted freebies,Product-Spec,7
194,31438,ung kids excited play nakacharge,Product-Spec,7
194,25406,leaky hopefully chineck iship maganda sana yung item,Product-Spec,7
194,17613,damaged ung isaa,Product-Spec,7
195,120887,cepet right package nyampe yes yesterday pesen today nyampe socks thanks seller shopee,Service-Seller,2
195,129923,mantul severe new pesen yesterday afternoon skrg kek hour service cui haha bgt happy secepet going nyangka mudah datengnya tasty fit success,Service-Seller,2
195,186845,cuper terumaksih delivery fast buy udh malem,Service-Seller,2
195,98259,material loved shipment yesterday cepeet bangeett pesen straight day maanstaaappp,Service-Seller,2
195,102244,alhamdulillaah cepet baget nyampeknya days nyampek away,Service-Seller,2
195,44014,delivery cepett pesen yesterday afternoon morning thanks,Service-Seller,2
195,92698,cepet bgt pay morning came right afternoon packing neatly bgt use cardboard shopee thankyouuu,Service-Seller,2
195,204458,steady delivery message straight day yesterday today guns disappointed,Service-Seller,2
195,60444,pakingnya neat aman barannya cheap price new sorry confirmation yesterday busy,Service-Seller,2
195,188964,seller responsive message afternoon ampe rmh thx,Service-Seller,2
195,187339,new mesen yesterday tau tau goods nyampek cepet happy akutuh,Service-Seller,2
195,116427,alhamdulillah paketan delivery cepet semalem message today good stuff thank,Service-Seller,2
195,100260,packing neatly safely buildup pay yesterday evening morning come,Service-Seller,2
195,144369,pesen yesterday tomorrow cepet delivery results sent product accordingly thanks paketannya time shopping store thank servants,Service-Seller,2
195,85925,wanginya closer ori compared dri goods store door pkoknya quality goods okay pesen sunday afternoon tuesday morning goods dah,Service-Seller,2
196,135020,order sampai terimakasih free mask orders according usual,Service-Seller,2
196,184381,like customer baguss thanks shopee order,Service-Seller,2
196,119376,okay regrets order subscribed sis,Service-Seller,2
196,131597,order times mksh kakk,Service-Seller,2
196,91851,nice products realpict udah order repeatedly topp makasihh trustworthy,Service-Seller,2
196,70846,trimakasiih kaakkk paket diterimaaaaaaa time order yaaaaaa,Service-Seller,2
196,127419,sdh goods nice thankssssss god willing nnti order,Service-Seller,2
196,82582,barangx siplah friendly seler snang hopefully order trimaksi seler trimaksih shopee,Service-Seller,2
196,98373,baguuuuuuussss ademnya champion orders brother sellernya laah good,Service-Seller,2
196,195463,satisfied orders order dsni,Service-Seller,2
196,64467,orders like size appropriate order lagi terimakasi sukses,Service-Seller,2
196,86630,color stitching bagus bahan rapii oke bgt deh repeat definite order,Service-Seller,2
196,175333,orders alhmdulillah satisfactory thanks,Service-Seller,2
196,144936,good banget harga bersahabat bgt dah want order,Service-Seller,2
196,125831,good stuff bgt smoga selling selling spy order,Service-Seller,2
197,116732,package delivery good product product cover package delivery good product product cover package delivery good product product cover package delivery good product product cover package delivery good product product cover package delivery good product product cover,Shipping,3
197,55427,delivery soon good,Shipping,3
197,122187,good fast delivery order,Shipping,3
197,122049,good fast delivery good,Shipping,3
197,194089,goods safely pretty fast delivery,Shipping,3
197,40364,good product disappoint principal delivery fast,Shipping,3
197,67780,good product good fast delivery good package,Shipping,3
197,88388,fast delivery good,Shipping,3
197,32053,trying sih fast delivery goods good,Shipping,3
197,126728,order goods received good fast delivery good,Shipping,3
197,41025,goods fast delivery good quality goods kerenn,Shipping,3
197,167272,fast delivery good fast delivery good fast delivery good fast delivery good,Shipping,3
197,155079,good fast delivery goods good fast delivery goods good fast delivery goods good fast delivery goods good fast delivery goods good fast delivery goods good fast delivery goods good fast delivery goods good faster delivery goods,Shipping,3
197,87762,sangaaaatttt fast delivery good clothes puasss,Shipping,3
197,36001,fast delivery goods accordance specifications,Shipping,3
198,810,packing good lid hole like,Packaging,5
198,52429,goods unfortunately waiting longer booking process address ngak products nice secure packing thank clear clinic,Packaging,5
198,24547,packing need improvement,Packaging,5
198,26284,thank goods packing,Packaging,5
198,155113,packing value secure suarah somewhat disappointed,Packaging,5
198,150020,packing love pay,Packaging,5
198,48034,goods arrived packing pas opened carton,Packaging,5
198,133483,nice packing good condition,Packaging,5
198,95765,goods accept packing safe,Packaging,5
198,53958,good product packing neat bit dirty fine dibersihn,Packaging,5
198,80206,thank packaging neat packing extra long maintained products,Packaging,5
198,159695,bit good packing lamaaa,Packaging,5
198,56548,packing good parts dents okay,Packaging,5
198,30958,packing slobbery dirapihin,Packaging,5
198,17413,orders comply chaotic packing goods hands rupture,Packaging,5
199,139475,prices steady hefty shipping good packing products solid nice sealable packaging advice,Mixed,6
199,68664,product quality good fast seller response fast delivery goods ori packaged neatly securely place spilled ato broken price good product thanks,Mixed,6
199,63503,product quality good delivery packing neatly standard response good sellers smoga custnya like good job,Mixed,6
199,51343,delivery okee packing okay price murahhh quality matches price thank,Mixed,6
199,145855,excellent quality products grain little packing shipping fast good seller response,Mixed,6
199,188218,bangettt cepet delivery product quality good recommended,Mixed,6
199,193926,product quality original product price competitive shipping packing process mantab quick neat,Mixed,6
199,201791,looks good come excellent packing,Mixed,6
199,198781,fast shipping packing neatly quality products price okay,Mixed,6
199,72668,good quality good price good seller response standard delivery standard packing thank,Mixed,6
199,185209,goods landed safely packing okay excellent product quality good packaging speed,Mixed,6
199,169695,delivery bit long neatly packing price product accordance,Mixed,6
199,48748,good product quality good material fast delivery packing tidy,Mixed,6
199,27679,goods arrived packing neatly fast delivery quality goods accordance price thanks,Mixed,6
199,130050,good product quality fast delivery low price good clothes like neatly packing admin friendly response order products like,Mixed,6
200,145450,material good soft child comfortable use sellernya friendly recommended bgt time pgn buy,Product-Spec,7
200,38499,fast delivery materials cool bagussss thank god,Product-Spec,7
200,60846,approbatory sdh package fast delivery complete goods communicative seller cheap stuff material coarse stiff fabric mkasih bnyak kak,Product-Spec,7
200,141373,motive nice amusing materials want order sheets trims yes,Product-Spec,7
200,20373,thanks received luggage smooth cuman dear good material,Product-Spec,7
200,114156,good quality material wear cool alus son syukaaaaaa mantullll,Product-Spec,7
200,154536,thanks received luggage smooth cuman dear good material,Product-Spec,7
200,47305,delivery cepet nice hijab materials cool order,Product-Spec,7
200,125044,dress realpict loved especially khimarnya material haluss tebeel love bagett mksh,Product-Spec,7
200,199069,goods arrived according sendalnya picture hopefully durable soft material yahh,Product-Spec,7
200,88001,like nice comfortable material useful eventually regret skiving buy orders,Product-Spec,7
200,118133,pny colors sll satisfied alhamdulillah material,Product-Spec,7
200,171554,nice clothes love bgt correspond minus ori mouth drawn color differences different materials good pake bgt ngpas comfortable thank nyesel deh buy dsini,Product-Spec,7
200,149019,goods arrived fast delivery motive nice sorry clothes comfortable wear material hot thanks,Product-Spec,7
200,32875,like pants materials chose buy ministry friendly regret buy pants,Product-Spec,7
201,136440,item arrives good condition,Product-Quality,1
201,102144,items received good condition thanks seller repeat,Product-Quality,1
201,103209,goods good condition,Product-Quality,1
201,194695,received good condition havent tried hope works,Product-Quality,1
201,163178,item received weeks good condition thank,Product-Quality,1
201,130540,received good condition thanks seller buy,Product-Quality,1
201,93892,item received item received good condition,Product-Quality,1
